Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
2014-02-12 00:00:00;Vitoria;2014.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014-02-13 00:00:00;Bilbao;2014.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0
2014-02-13 00:00:00;Donostia;2014.0;0.0;10.0;11.0;37.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;47.0;1.0;8.0;0.0;0.0
2014-02-13 00:00:00;Vitoria;2014.0;0.0;4.0;26.0;5.0;6.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0
2014-02-14 00:00:00;Bilbao;2014.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2014-02-14 00:00:00;Donostia;2014.0;0.0;14.0;57.0;29.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;20.0;6.0;1.0;0.0;0.0
2014-02-14 00:00:00;Vitoria;2014.0;0.0;2.0;89.0;5.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0
2014-02-15 00:00:00;Bilbao;2014.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2014-02-15 00:00:00;Donostia;2014.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
2014-02-15 00:00:00;Vitoria;2014.0;0.0;2.0;29.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
2014-02-16 00:00:00;Bilbao;2014.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0
2014-02-16 00:00:00;Donostia;2014.0;0.0;13.0;8.0;50.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;1.0;2.0;0.0;0.0
2014-02-16 00:00:00;Vitoria;2014.0;0.0;1.0;4.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
2014-02-17 00:00:00;Bilbao;2014.0;0.0;13.0;19.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;101.0;1.0;4.0;0.0;0.0
2014-02-17 00:00:00;Donostia;2014.0;0.0;11.0;36.0;60.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;31.0;3.0;43.0;0.0;0.0
